"filename", "language", "PHP", "XML", "YAML", "CSS", "JavaScript", "JSON with Comments", "Markdown", "JSON", "SCSS", "comment", "blank", "total"
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\nb.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 6, 6, 73
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ne.js", "JavaScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 4, 7, 132
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\nl-be.js", "JavaScript", 0, 0, 0, 0, 99, 0, 0, 0, 0, 5, 10, 114
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\nl.js", "JavaScript", 0, 0, 0, 0, 101, 0, 0, 0, 0, 5, 10, 116
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\nn.js", "JavaScript", 0, 0, 0, 0, 61, 0, 0, 0, 0, 5, 6, 72
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\oc-lnc.js", "JavaScript", 0, 0, 0, 0, 85, 0, 0, 0, 0, 4, 6, 95
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\pa-in.js", "JavaScript", 0, 0, 0, 0, 119, 0, 0, 0, 0, 7, 7, 133
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\pl.js", "JavaScript", 0, 0, 0, 0, 136, 0, 0, 0, 0, 4, 11, 151
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\pt-br.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\pt.js", "JavaScript", 0, 0, 0, 0, 64, 0, 0, 0, 0, 4, 6, 74
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ro.js", "JavaScript", 0, 0, 0, 0, 74, 0, 0, 0, 0, 6, 7, 87
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ru.js", "JavaScript", 0, 0, 0, 0, 193, 0, 0, 0, 0, 14, 11, 218
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sd.js", "JavaScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 4, 7, 93
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\se.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\si.js", "JavaScript", 0, 0, 0, 0, 69, 0, 0, 0, 0, 5, 6, 80
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sk.js", "JavaScript", 0, 0, 0, 0, 144, 0, 0, 0, 0, 5, 7, 156
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sl.js", "JavaScript", 0, 0, 0, 0, 170, 0, 0, 0, 0, 4, 8, 182
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sq.js", "JavaScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 6, 6, 77
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sr-cyrl.js", "JavaScript", 0, 0, 0, 0, 115, 0, 0, 0, 0, 6, 7, 128
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sr.js", "JavaScript", 0, 0, 0, 0, 117, 0, 0, 0, 0, 6, 7, 130
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ss.js", "JavaScript", 0, 0, 0, 0, 85, 0, 0, 0, 0, 4, 6, 95
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sv.js", "JavaScript", 0, 0, 0, 0, 70, 0, 0, 0, 0, 4, 6, 80
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\sw.js", "JavaScript", 0, 0, 0, 0, 56, 0, 0, 0, 0, 4, 6, 66
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ta.js", "JavaScript", 0, 0, 0, 0, 129, 0, 0, 0, 0, 5, 7, 141
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\te.js", "JavaScript", 0, 0, 0, 0, 88, 0, 0, 0, 0, 4, 6, 98
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tet.js", "JavaScript", 0, 0, 0, 0, 68, 0, 0, 0, 0, 6, 6, 80
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tg.js", "JavaScript", 0, 0, 0, 0, 117, 0, 0, 0, 0, 4, 7, 128
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\th.js", "JavaScript", 0, 0, 0, 0, 66, 0, 0, 0, 0, 4, 6, 76
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tk.js", "JavaScript", 0, 0, 0, 0, 91, 0, 0, 0, 0, 5, 7, 103
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tl-ph.js", "JavaScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 4, 6, 69
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tlh.js", "JavaScript", 0, 0, 0, 0, 122, 0, 0, 0, 0, 4, 11, 137
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tr.js", "JavaScript", 0, 0, 0, 0, 105, 0, 0, 0, 0, 6, 7, 118
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tzl.js", "JavaScript", 0, 0, 0, 0, 87, 0, 0, 0, 0, 7, 7, 101
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tzm-latn.js", "JavaScript", 0, 0, 0, 0, 55, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\tzm.js", "JavaScript", 0, 0, 0, 0, 55, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ug-cn.js", "JavaScript", 0, 0, 0, 0, 110, 0, 0, 0, 0, 5, 7, 122
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\uk.js", "JavaScript", 0, 0, 0, 0, 160, 0, 0, 0, 0, 6, 9, 175
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\ur.js", "JavaScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 5, 7, 94
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\uz-latn.js", "JavaScript", 0, 0, 0, 0, 55, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\uz.js", "JavaScript", 0, 0, 0, 0, 53, 0, 0, 0, 0, 4, 6, 63
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\vi.js", "JavaScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 5, 6, 91
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\x-pseudo.js", "JavaScript", 0, 0, 0, 0, 73, 0, 0, 0, 0, 4, 6, 83
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\yo.js", "JavaScript", 0, 0, 0, 0, 55, 0, 0, 0, 0, 4, 6, 65
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\zh-cn.js", "JavaScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 8, 6, 132
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\zh-hk.js", "JavaScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 7, 6, 113
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\zh-mo.js", "JavaScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 6, 6, 112
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locale\zh-tw.js", "JavaScript", 0, 0, 0, 0, 100, 0, 0, 0, 0, 5, 6, 111
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locales.js", "JavaScript", 0, 0, 0, 0, 11848, 0, 0, 0, 0, 201, 381, 12430
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\locales.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\moment-with-locales.js", "JavaScript", 0, 0, 0, 0, 16408, 0, 0, 0, 0, 541, 1135, 18084
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\moment-with-locales.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\sistema-venta\public\vendor\moment\moment.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\css\OverlayScrollbars.css", "CSS", 0, 0, 0, 605, 0, 0, 0, 0, 0, 24, 7, 636
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\css\OverlayScrollbars.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\js\OverlayScrollbars.js", "JavaScript", 0, 0, 0, 0, 4858, 0, 0, 0, 0, 1125, 678, 6661
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\js\OverlayScrollbars.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\js\jquery.overlayScrollbars.js", "JavaScript", 0, 0, 0, 0, 3967, 0, 0, 0, 0, 1067, 544, 5578
"c:\xampp\htdocs\sistema-venta\public\vendor\overlayScrollbars\js\jquery.overlayScrollbars.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 13
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\esm\popper-utils.js", "JavaScript", 0, 0, 0, 0, 616, 0, 0, 0, 0, 360, 138, 1114
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\esm\popper-utils.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\esm\popper.js", "JavaScript", 0, 0, 0, 0, 1241, 0, 0, 0, 0, 1051, 325, 2617
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\esm\popper.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\popper-utils.js", "JavaScript", 0, 0, 0, 0, 579, 0, 0, 0, 0, 360, 124, 1063
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\popper-utils.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\popper.js", "JavaScript", 0, 0, 0, 0, 1125, 0, 0, 0, 0, 1051, 287, 2463
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\popper.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\umd\popper-utils.js", "JavaScript", 0, 0, 0, 0, 651, 0, 0, 0, 0, 360, 141, 1152
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\umd\popper-utils.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\umd\popper.js", "JavaScript", 0, 0, 0, 0, 1247, 0, 0, 0, 0, 1051, 327, 2625
"c:\xampp\htdocs\sistema-venta\public\vendor\popper\umd\popper.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 6
"c:\xampp\htdocs\sistema-venta\public\vendor\tempusdominus-bootstrap-4\css\tempusdominus-bootstrap-4.css", "CSS", 0, 0, 0, 320, 0, 0, 0, 0, 0, 5, 8, 333
"c:\xampp\htdocs\sistema-venta\public\vendor\tempusdominus-bootstrap-4\css\tempusdominus-bootstrap-4.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\sistema-venta\public\vendor\tempusdominus-bootstrap-4\js\tempusdominus-bootstrap-4.js", "JavaScript", 0, 0, 0, 0, 2699, 0, 0, 0, 0, 49, 758, 3506
"c:\xampp\htdocs\sistema-venta\public\vendor\tempusdominus-bootstrap-4\js\tempusdominus-bootstrap-4.min.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\sistema-venta\resources\css\app.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\sistema-venta\resources\js\app.js", "JavaScript", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\sistema-venta\resources\js\bootstrap.js", "JavaScript", 0, 0, 0, 0, 4, 0, 0, 0, 0, 23, 8, 35
"c:\xampp\htdocs\sistema-venta\resources\sass\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 8
"c:\xampp\htdocs\sistema-venta\resources\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 9
"c:\xampp\htdocs\sistema-venta\resources\views\auth\login.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\auth\passwords\confirm.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\auth\passwords\email.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\auth\passwords\reset.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\auth\register.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\auth\verify.blade.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\sistema-venta\resources\views\cliente\create.blade.php", "PHP", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 115
"c:\xampp\htdocs\sistema-venta\resources\views\cliente\edit.blade.php", "PHP", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 113
"c:\xampp\htdocs\sistema-venta\resources\views\cliente\index.blade.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 77
"c:\xampp\htdocs\sistema-venta\resources\views\cliente\show.blade.php", "PHP", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 113
"c:\xampp\htdocs\sistema-venta\resources\views\empleado\create.blade.php", "PHP", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"c:\xampp\htdocs\sistema-venta\resources\views\empleado\edit.blade.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"c:\xampp\htdocs\sistema-venta\resources\views\empleado\index.blade.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 82
"c:\xampp\htdocs\sistema-venta\resources\views\home.blade.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\xampp\htdocs\sistema-venta\resources\views\layouts\app.blade.php", "PHP", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 81
"c:\xampp\htdocs\sistema-venta\resources\views\producto\create.blade.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 76
"c:\xampp\htdocs\sistema-venta\resources\views\producto\edit.blade.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"c:\xampp\htdocs\sistema-venta\resources\views\producto\index.blade.php", "PHP", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 89
"c:\xampp\htdocs\sistema-venta\routes\api.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\sistema-venta\routes\channels.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\xampp\htdocs\sistema-venta\routes\console.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\sistema-venta\routes\web.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 23
"c:\xampp\htdocs\sistema-venta\tests\CreatesApplication.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 22
"c:\xampp\htdocs\sistema-venta\tests\Feature\ExampleTest.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\xampp\htdocs\sistema-venta\tests\TestCase.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\xampp\htdocs\sistema-venta\tests\Unit\ExampleTest.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.axislabels.js", "JavaScript", 0, 0, 0, 0, 153, 0, 0, 0, 0, 32, 28, 213
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.browser.js", "JavaScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 40, 13, 99
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.categories.js", "JavaScript", 0, 0, 0, 0, 121, 0, 0, 0, 0, 51, 31, 203
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.composeImages.js", "JavaScript", 0, 0, 0, 0, 238, 0, 0, 0, 0, 45, 48, 331
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.crosshair.js", "JavaScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 60, 25, 203
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.drawSeries.js", "JavaScript", 0, 0, 0, 0, 472, 0, 0, 0, 0, 89, 102, 663
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.errorbars.js", "JavaScript", 0, 0, 0, 0, 245, 0, 0, 0, 0, 92, 39, 376
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.fillbetween.js", "JavaScript", 0, 0, 0, 0, 171, 0, 0, 0, 0, 43, 41, 255
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.flatdata.js", "JavaScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 17, 5, 48
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.hover.js", "JavaScript", 0, 0, 0, 0, 266, 0, 0, 0, 0, 34, 60, 360
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.image.js", "JavaScript", 0, 0, 0, 0, 156, 0, 0, 0, 0, 61, 33, 250
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.legend.js", "JavaScript", 0, 0, 0, 0, 370, 0, 0, 0, 0, 28, 40, 438
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.logaxis.js", "JavaScript", 0, 0, 0, 0, 210, 0, 0, 0, 0, 48, 41, 299
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.navigate.js", "JavaScript", 0, 0, 0, 0, 595, 0, 0, 0, 0, 120, 120, 835
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.pie.js", "JavaScript", 0, 0, 0, 0, 539, 0, 0, 0, 0, 128, 128, 795
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.resize.js", "JavaScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 24, 10, 61
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.saturated.js", "JavaScript", 0, 0, 0, 0, 35, 0, 0, 0, 0, 3, 6, 44
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.selection.js", "JavaScript", 0, 0, 0, 0, 341, 0, 0, 0, 0, 110, 77, 528
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.stack.js", "JavaScript", 0, 0, 0, 0, 141, 0, 0, 0, 0, 47, 33, 221
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.symbol.js", "JavaScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 21, 6, 99
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.threshold.js", "JavaScript", 0, 0, 0, 0, 80, 0, 0, 0, 0, 45, 19, 144
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.time.js", "JavaScript", 0, 0, 0, 0, 458, 0, 0, 0, 0, 49, 81, 588
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.touch.js", "JavaScript", 0, 0, 0, 0, 273, 0, 0, 0, 0, 1, 47, 321
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.touchNavigate.js", "JavaScript", 0, 0, 0, 0, 305, 0, 0, 0, 0, 5, 51, 361
"c:\xampp\htdocs\sistema-venta\vendor\almasaeed2010\adminlte\plugins\flot\plugins\jquery.flot.uiConstants.js", "JavaScript", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\sistema-venta\vendor\spatie\ignition\resources\compiled\ignition.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3
"c:\xampp\htdocs\sistema-venta\vendor\spatie\ignition\resources\compiled\ignition.js", "JavaScript", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\sistema-venta\vite.config.js", "JavaScript", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 2, 15
"Total", "-", 3717, 9581, 17, 54291, 163140, 57, 15, 9353, 7, 37782, 46028, 323988
